id,sessionStart,sessionStop,connectorType,energy_consumption(kWh),authType,authId,chargerId,locationId,duration_hrs,time_based_util_rate,Month,Season,day,Carbon_Intensity_(gCO2/kWh),Carbon_Emissions_(gCO2),hour,day_type,emission_per_kWh,month_name
b982cb58-ef64-44fe-a27d-4b3fc2954c5f,2023-08-03 11:27:00,2023-08-03 13:27:00,IEC_62196_T2_COMBO,60.121,CUSTOMER,1200037,5000197,50112,1.994166667,8.309027778,8,Summer,Thursday,3,180.363,11,weekday,3.0,August
41c8a904-3777-47db-84b3-637c7a8dbd07,2023-08-03 11:43:00,2023-08-03 12:05:00,IEC_62196_T2_COMBO,12.458,CUSTOMER,1110689,5000194,50112,0.371111111,1.546296296,8,Summer,Thursday,3,37.374,11,weekday,3.0,August
530a18c1-6c16-44c6-a7ee-dd716eac0c54,2023-08-03 14:11:00,2023-08-03 14:23:00,IEC_62196_T2_COMBO,15.1,CUSTOMER,1245934,5000199,50112,0.200277778,0.834490741,8,Summer,Thursday,3,45.3,14,weekday,3.0,August
74ca0730-466c-44ba-93a1-1c6d2244c337,2023-08-03 14:12:00,2023-08-03 14:59:00,IEC_62196_T2_COMBO,42.276,CHARGE_CARD,38689683,5000198,50112,0.793333333,3.305555556,8,Summer,Thursday,3,126.828,14,weekday,3.0,August
215fb650-b4cf-489b-9e15-0708c6726885,2023-08-03 14:30:00,2023-08-03 15:23:00,IEC_62196_T2_COMBO,37.806,CUSTOMER,1227452,5000199,50112,0.885833333,3.690972222,8,Summer,Thursday,3,113.418,14,weekday,3.0000000000000004,August
74f3c659-efe0-49ef-ac90-c011b376c97b,2023-08-03 14:32:00,2023-08-03 16:20:00,IEC_62196_T2_COMBO,57.399,CUSTOMER,1257472,5000196,50112,1.793055556,7.471064815,8,Summer,Thursday,3,172.197,14,weekday,3.0,August
7b8c93b2-e378-4470-b9ef-1ce89f28a593,2023-08-03 15:31:00,2023-08-03 16:07:00,IEC_62196_T2_COMBO,29.285,CUSTOMER,1274419,5000197,50112,0.593611111,2.47337963,8,Summer,Thursday,4,117.14,15,weekday,4.0,August
96ba6ee6-38c0-4360-a061-0a9ad36d9cac,2023-08-03 16:09:00,2023-08-03 17:14:00,IEC_62196_T2_COMBO,42.067,CUSTOMER,1274419,5000198,50112,1.079166667,4.496527778,8,Summer,Thursday,4,168.268,16,weekday,4.0,August
8c576455-a0de-41c4-bcbf-13060687aee4,2023-08-03 16:50:00,2023-08-03 17:03:00,IEC_62196_T2_COMBO,10.459,CUSTOMER,1059023,5000197,50112,0.213611111,0.890046296,8,Summer,Thursday,4,41.836,16,weekday,4.0,August
f375613a-e41a-4e7a-a7b6-ba1c7ea28c76,2023-08-03 18:56:00,2023-08-03 20:16:00,IEC_62196_T2_COMBO,21.147,CUSTOMER,1198262,5000198,50112,1.325,5.520833333,8,Summer,Thursday,4,84.588,18,weekday,4.0,August
36842e41-4890-4212-8426-5751e7427337,2023-08-03 19:04:00,2023-08-03 19:47:00,IEC_62196_T2_COMBO,71.353,CUSTOMER,1079976,5000199,50112,0.719166667,2.996527778,8,Summer,Thursday,4,285.412,19,weekday,4.0,August
1a26af05-43b4-4f8c-9cb5-dcfbdadec867,2023-08-03 20:00:00,2023-08-03 20:58:00,IEC_62196_T2_COMBO,52.35,CUSTOMER,1272244,5000199,50112,0.974444444,4.060185185,8,Summer,Thursday,4,209.4,20,weekday,4.0,August
e8ad0ec5-e5d7-459a-a0f1-3642a46fa739,2023-08-03 22:15:00,2023-08-03 22:24:00,IEC_62196_T2_COMBO,19.545,CUSTOMER,1205884,5000198,50112,0.143055556,0.596064815,8,Summer,Thursday,5,97.725,22,weekday,4.999999999999999,August
f1e5acbb-e913-4054-b0e9-4c3820f8aa91,2023-08-04 06:46:00,2023-08-04 07:15:00,IEC_62196_T2_COMBO,21.275,CHARGE_CARD,28065753,5000198,50112,0.484166667,2.017361111,8,Summer,Friday,3,63.825,6,weekday,3.0000000000000004,August
a7d05fd7-03fd-495e-880f-790a748ee3fb,2023-08-04 07:09:00,2023-08-04 09:08:00,IEC_62196_T2,5.687,CUSTOMER,1095450,5000195,50112,1.972777778,8.219907407,8,Summer,Friday,3,17.061,7,weekday,3.0,August
0a2d5e54-3c97-4e1b-93f9-cd1eeaf92015,2023-08-04 07:33:00,2023-08-04 08:38:00,IEC_62196_T2_COMBO,31.969,CHARGE_CARD,57456511,5000197,50112,1.086388889,4.52662037,8,Summer,Friday,3,95.907,7,weekday,2.9999999999999996,August
22111e27-db31-4cb9-bf5b-276bfae145ed,2023-08-04 08:09:00,2023-08-04 08:46:00,IEC_62196_T2_COMBO,30.03,CUSTOMER,1251176,5000194,50112,0.621666667,2.590277778,8,Summer,Friday,3,90.09,8,weekday,3.0,August
85489929-722c-4e00-9b65-dafe4c7cbc6b,2023-08-04 08:46:00,2023-08-04 09:47:00,IEC_62196_T2_COMBO,21.994,CUSTOMER,1159489,5000196,50112,1.016666667,4.236111111,8,Summer,Friday,3,65.982,8,weekday,3.0,August
c35e336d-d47e-424d-8c22-279e2bfc086b,2023-08-04 10:52:00,2023-08-04 11:20:00,IEC_62196_T2_COMBO,22.104,CUSTOMER,1189526,5000199,50112,0.455,1.895833333,8,Summer,Friday,15,331.56,10,weekday,15.0,August
9577d6d4-2646-41c4-8a06-56a8f5efe6f9,2023-08-04 10:54:00,2023-08-04 11:13:00,IEC_62196_T2_COMBO,19.944,CUSTOMER,1274653,5000198,50112,0.320277778,1.334490741,8,Summer,Friday,15,299.16,10,weekday,15.000000000000002,August
deffd057-014e-486a-97cd-5c910e04c03a,2023-08-04 11:31:00,2023-08-04 12:18:00,IEC_62196_T2_COMBO,16.873,CUSTOMER,1274532,5000198,50112,0.7825,3.260416667,8,Summer,Friday,24,404.952,11,weekday,24.0,August
44d0bfc6-3495-49f8-872a-b784d401b50f,2023-08-04 11:59:00,2023-08-04 13:17:00,IEC_62196_T2_COMBO,35.228,CUSTOMER,1228867,5000199,50112,1.309166667,5.454861111,8,Summer,Friday,24,845.472,11,weekday,24.0,August
5ee3b385-ba4b-4c1f-80ea-6ab5b8db0af9,2023-08-04 12:35:00,2023-08-04 13:18:00,IEC_62196_T2_COMBO,49.216,CUSTOMER,1274719,5000198,50112,0.719444444,2.997685185,8,Summer,Friday,28,1378.048,12,weekday,28.0,August
9a24f118-1c28-49b9-9146-576057b56420,2023-08-04 12:38:00,2023-08-04 13:09:00,IEC_62196_T2_COMBO,26.029,CUSTOMER,1203089,5000197,50112,0.526944444,2.195601852,8,Summer,Friday,28,728.812,12,weekday,28.0,August
f1c77654-a8ad-45c6-ad56-4594265a3f36,2023-08-04 12:55:00,2023-08-04 13:25:00,CHADEMO,5.678,CUSTOMER,1174047,5000196,50112,0.505833333,2.107638889,8,Summer,Friday,22,124.916,12,weekday,22.0,August
75c4ca04-ce54-4056-b878-fa36f63529a6,2023-08-04 13:08:00,2023-08-04 13:18:00,IEC_62196_T2_COMBO,6.868,CUSTOMER,1264484,5000195,50112,0.161666667,0.673611111,8,Summer,Friday,22,151.096,13,weekday,22.0,August
dafc0ae8-a4fe-41f0-9ea2-8d121ac2c820,2023-08-04 13:20:00,2023-08-04 13:41:00,IEC_62196_T2_COMBO,39.996,CUSTOMER,1264484,5000198,50112,0.344166667,1.434027778,8,Summer,Friday,16,639.936,13,weekday,16.0,August
4959a931-cca1-420b-8555-4ac32db73622,2023-08-04 13:26:00,2023-08-04 13:57:00,IEC_62196_T2_COMBO,51.59,CUSTOMER,1083651,5000199,50112,0.517777778,2.157407407,8,Summer,Friday,16,825.44,13,weekday,16.0,August
9687d21b-1bf4-4d7e-a2eb-14e1677edeb6,2023-08-04 13:47:00,2023-08-04 14:36:00,CHADEMO,16.581,CUSTOMER,1073710,5000196,50112,0.818888889,3.412037037,8,Summer,Friday,24,397.944,13,weekday,24.0,August
b457547a-788a-4940-842f-95a2fcf4ce2b,2023-08-04 14:12:00,2023-08-04 14:29:00,IEC_62196_T2_COMBO,13.538,CUSTOMER,1174573,5000194,50112,0.293333333,1.222222222,8,Summer,Friday,24,324.912,14,weekday,23.999999999999996,August
27d84043-fa24-4b1e-8d92-40ab111b6b85,2023-08-04 14:12:00,2023-08-04 15:16:00,IEC_62196_T2_COMBO,60.988,CUSTOMER,1191621,5000199,50112,1.069166667,4.454861111,8,Summer,Friday,24,1463.712,14,weekday,24.0,August
c47b5fb5-5986-41da-a1e2-6f0dea50e227,2023-08-04 14:35:00,2023-08-04 14:59:00,IEC_62196_T2_COMBO,14.658,CUSTOMER,1208763,5000198,50112,0.395833333,1.649305556,8,Summer,Friday,27,395.766,14,weekday,27.000000000000004,August
f6ac4706-ddb2-4b48-b186-9520dd83510e,2023-08-04 14:55:00,2023-08-04 15:10:00,IEC_62196_T2_COMBO,11.55,CUSTOMER,1170088,5000197,50112,0.251666667,1.048611111,8,Summer,Friday,34,392.7,14,weekday,34.0,August
272dd800-958f-415d-af5a-d459f1f3ecda,2023-08-04 15:37:00,2023-08-04 16:24:00,IEC_62196_T2_COMBO,33.533,CUSTOMER,1201894,5000199,50112,0.788888889,3.287037037,8,Summer,Friday,42,1408.386,15,weekday,42.0,August
3a63cdf9-1aaa-4a26-ad26-ca02c8892c59,2023-08-04 16:08:00,2023-08-04 16:40:00,IEC_62196_T2_COMBO,24.398,CHARGE_CARD,41296932,5000194,50112,0.535833333,2.232638889,8,Summer,Friday,50,1219.9,16,weekday,50.00000000000001,August
52883a1b-3165-4cf0-ac81-7c6e80acbe60,2023-08-04 16:13:00,2023-08-04 16:50:00,IEC_62196_T2_COMBO,32.067,CUSTOMER,1211835,5000198,50112,0.608333333,2.534722222,8,Summer,Friday,50,1603.35,16,weekday,50.0,August
c45c09ff-bbe1-43a8-8ecc-ec2ada179892,2023-08-04 17:55:00,2023-08-04 18:20:00,IEC_62196_T2_COMBO,29.245,CUSTOMER,1273712,5000198,50112,0.403333333,1.680555556,8,Summer,Friday,39,1140.555,17,weekday,39.0,August
75f60260-f33a-4821-b686-19be32516505,2023-08-04 18:15:00,2023-08-04 18:34:00,IEC_62196_T2_COMBO,13.516,CUSTOMER,1254270,5000199,50112,0.320555556,1.335648148,8,Summer,Friday,41,554.156,18,weekday,40.99999999999999,August
68ee4ace-71e1-4d58-a34e-7f788723641a,2023-08-04 19:19:00,2023-08-04 21:34:00,IEC_62196_T2_COMBO,45.159,CUSTOMER,1274878,5000196,50112,2.251388889,9.380787037,8,Summer,Friday,33,1490.247,19,weekday,33.0,August
0206256a-63f8-4cef-8355-0d5dc02dac97,2023-08-04 19:50:00,2023-08-04 20:41:00,IEC_62196_T2_COMBO,49.04,CHARGE_CARD,49260186,5000198,50112,0.863333333,3.597222222,8,Summer,Friday,37,1814.48,19,weekday,37.0,August
396f860d-dca6-4a9a-8453-9899f0b86255,2023-08-04 20:06:00,2023-08-04 20:16:00,IEC_62196_T2_COMBO,6.334,CUSTOMER,1203709,5000199,50112,0.171388889,0.71412037,8,Summer,Friday,37,234.358,20,weekday,37.0,August
4e92c56a-69e1-473b-a938-1240a1393b6d,2023-08-04 21:39:00,2023-08-04 22:13:00,IEC_62196_T2_COMBO,20.461,CUSTOMER,1208763,5000198,50112,0.564166667,2.350694444,8,Summer,Friday,22,450.142,21,weekday,22.0,August
d5ecdd15-4ac8-485a-a272-e1986782667e,2023-08-04 23:52:00,2023-08-05 00:14:00,IEC_62196_T2_COMBO,12.327,CUSTOMER,1208763,5000198,50112,0.373055556,1.554398148,8,Summer,Friday,15,184.905,23,weekday,15.0,August
ba221d3d-2bff-4e82-a940-5f2b0f74ade5,2023-08-05 00:31:00,2023-08-05 00:54:00,IEC_62196_T2_COMBO,21.511,CUSTOMER,1274933,5000198,50112,0.384166667,1.600694444,8,Summer,Saturday,3,64.533,0,weekend,3.0,August
4bdd710e-cf20-483d-9839-72618621d1a7,2023-08-05 06:00:00,2023-08-05 07:00:00,IEC_62196_T2_COMBO,73.657,CUSTOMER,1274948,5000199,50112,1.002222222,4.175925926,8,Summer,Saturday,2,147.314,6,weekend,2.0,August
3b0c5597-3b2e-4c04-82a3-aed173a09d95,2023-08-05 08:20:00,2023-08-05 08:54:00,IEC_62196_T2_COMBO,36.066,CUSTOMER,1124108,5000198,50112,0.571944444,2.383101852,8,Summer,Saturday,51,1839.366,8,weekend,50.99999999999999,August
4140f08d-52c6-4b33-8850-3253d6799556,2023-08-05 08:36:00,2023-08-05 08:58:00,IEC_62196_T2_COMBO,18.282,CUSTOMER,1274997,5000195,50112,0.375,1.5625,8,Summer,Saturday,51,932.382,8,weekend,51.0,August
ed4a2736-b55b-4705-b777-373c8158c794,2023-08-05 09:04:00,2023-08-05 09:27:00,IEC_62196_T2_COMBO,12.298,CUSTOMER,1274653,5000198,50112,0.376388889,1.568287037,8,Summer,Saturday,60,737.88,9,weekend,60.0,August
38e208c9-24b2-4b7b-9467-7b9b617f94e6,2023-08-05 09:33:00,2023-08-05 10:16:00,IEC_62196_T2_COMBO,24.854,CHARGE_CARD,47534615,5000199,50112,0.7175,2.989583333,8,Summer,Saturday,65,1615.51,9,weekend,65.0,August
13b0f956-5985-49cd-852c-c37c9bc36e55,2023-08-05 10:01:00,2023-08-05 10:15:00,IEC_62196_T2_COMBO,6.141,CUSTOMER,1274653,5000198,50112,0.234444444,0.976851852,8,Summer,Saturday,68,417.588,10,weekend,68.0,August
f9bd8d2c-9a99-4a9f-bc03-1b5121fef140,2023-08-05 11:18:00,2023-08-05 11:59:00,CHADEMO,15.311,CUSTOMER,1174047,5000194,50112,0.685,2.854166667,8,Summer,Saturday,67,1025.837,11,weekend,67.0,August
6f50ff4e-621c-4667-9650-babc5e6c3972,2023-08-05 11:32:00,2023-08-05 12:51:00,IEC_62196_T2_COMBO,11.762,CUSTOMER,1274878,5000197,50112,1.319722222,5.498842593,8,Summer,Saturday,67,788.054,11,weekend,67.0,August
338feb7e-5ca6-49fd-82cc-aed2e16bf29c,2023-08-05 11:57:00,2023-08-05 12:17:00,IEC_62196_T2_COMBO,14.361,CUSTOMER,1208296,5000199,50112,0.331944444,1.383101852,8,Summer,Saturday,60,861.66,11,weekend,59.99999999999999,August
dc7dbbb4-d2b4-4e71-9cf5-0a08ed5f3564,2023-08-05 12:02:00,2023-08-05 12:36:00,IEC_62196_T2_COMBO,24.967,CUSTOMER,1174751,5000198,50112,0.568333333,2.368055556,8,Summer,Saturday,60,1498.02,12,weekend,60.0,August
7c5c663c-f91f-4f40-8956-0adb6a22b298,2023-08-05 12:29:00,2023-08-05 13:03:00,IEC_62196_T2_COMBO,17.297,CUSTOMER,1182869,5000194,50112,0.571388889,2.380787037,8,Summer,Saturday,45,778.365,12,weekend,45.0,August
f4c9f7f9-0845-4d09-a28a-5b298aa76525,2023-08-05 12:35:00,2023-08-05 13:19:00,IEC_62196_T2_COMBO,23.064,CHARGE_CARD,31738915,5000195,50112,0.734722222,3.061342593,8,Summer,Saturday,45,1037.88,12,weekend,45.00000000000001,August
b33036f7-304d-4e8b-a516-6b639ffafe82,2023-08-05 12:39:00,2023-08-05 13:49:00,IEC_62196_T2_COMBO,53.953,CUSTOMER,1228108,5000196,50112,1.176111111,4.900462963,8,Summer,Saturday,45,2427.885,12,weekend,45.0,August
15c274bd-c6e3-44f8-a912-5a7fa7281c63,2023-08-05 12:39:00,2023-08-05 13:43:00,IEC_62196_T2_COMBO,52.96,CUSTOMER,1213853,5000199,50112,1.060277778,4.417824074,8,Summer,Saturday,45,2383.2,12,weekend,44.99999999999999,August
fc8e6477-adf2-4478-b585-cf925e531ef5,2023-08-05 12:56:00,2023-08-05 13:16:00,IEC_62196_T2_COMBO,37.521,CUSTOMER,1275123,5000198,50112,0.334444444,1.393518519,8,Summer,Saturday,42,1575.882,12,weekend,42.0,August
1dedfff9-02ee-4e3a-a82e-bae51065af62,2023-08-05 13:15:00,2023-08-05 13:32:00,IEC_62196_T2_COMBO,14.18,CUSTOMER,1272244,5000194,50112,0.291944444,1.216435185,8,Summer,Saturday,42,595.56,13,weekend,42.0,August
7dc06cac-5fa7-468a-afef-56aa09e9c701,2023-08-05 13:20:00,2023-08-05 14:09:00,IEC_62196_T2_COMBO,64.876,ANONYMOUS,17375748,5000198,50112,0.807777778,3.365740741,8,Summer,Saturday,42,2724.792,13,weekend,41.99999999999999,August
2a36442a-f39c-403b-84bc-de10ff21f0ba,2023-08-05 14:32:00,2023-08-05 15:00:00,IEC_62196_T2_COMBO,26.235,CUSTOMER,1203709,5000199,50112,0.468333333,1.951388889,8,Summer,Saturday,50,1311.75,14,weekend,50.0,August
f974da68-d2d4-4e3b-ac88-daef330c1032,2023-08-05 15:27:00,2023-08-05 16:04:00,IEC_62196_T2_COMBO,18.353,CUSTOMER,1208763,5000199,50112,0.603333333,2.513888889,8,Summer,Saturday,51,936.003,15,weekend,51.0,August
e2add28c-9bd0-42a1-a4a5-a913e894f034,2023-08-05 15:45:00,2023-08-05 16:01:00,IEC_62196_T2_COMBO,13.321,CUSTOMER,1275185,5000194,50112,0.273055556,1.137731481,8,Summer,Saturday,16,213.136,15,weekend,16.0,August
b241134c-824d-4e46-8ba8-7e0f1a3143e3,2023-08-05 16:07:00,2023-08-05 16:20:00,IEC_62196_T2_COMBO,22.702,CUSTOMER,1203089,5000199,50112,0.213055556,0.887731481,8,Summer,Saturday,16,363.232,16,weekend,16.0,August
118d2dc1-d352-4c93-8806-81c9b24b06ab,2023-08-05 16:40:00,2023-08-05 17:07:00,CHADEMO,13.652,CUSTOMER,1174047,5000194,50112,0.461388889,1.922453704,8,Summer,Saturday,26,354.952,16,weekend,26.0,August
0678d0df-4c5e-44b5-b865-8ac36cf8942b,2023-08-05 19:16:00,2023-08-05 22:10:00,IEC_62196_T2,9.485,CUSTOMER,1275210,5000195,50112,2.900833333,12.08680556,8,Summer,Saturday,18,170.73,19,weekend,18.0,August
98ccb39b-9ed4-4ed1-8dd1-367f40ac90d2,2023-08-05 19:21:00,2023-08-05 19:41:00,IEC_62196_T2_COMBO,8.878,CUSTOMER,1249693,5000194,50112,0.334166667,1.392361111,8,Summer,Saturday,18,159.804,19,weekend,18.0,August
46c23df2-e354-48ff-9e86-79783be227be,2023-08-05 20:43:00,2023-08-05 21:20:00,IEC_62196_T2_COMBO,16.865,CUSTOMER,1254270,5000198,50112,0.613055556,2.554398148,8,Summer,Saturday,26,438.49,20,weekend,26.000000000000004,August
32053ab6-8d12-469f-897d-962b6f41fd12,2023-08-05 21:47:00,2023-08-05 22:00:00,IEC_62196_T2_COMBO,8.527,CUSTOMER,1084948,5000196,50112,0.220277778,0.917824074,8,Summer,Saturday,14,119.378,21,weekend,14.000000000000002,August
07bcce36-8619-49f1-82c5-0ffb058d13ee,2023-08-06 00:06:00,2023-08-06 00:27:00,IEC_62196_T2_COMBO,37.756,CHARGE_CARD,39052547,5000199,50112,0.3475,1.447916667,8,Summer,Sunday,21,792.876,0,weekend,21.0,August
f59e8cb7-98d5-4fa8-a594-9c640c1cfc28,2023-08-06 00:37:00,2023-08-06 00:44:00,IEC_62196_T2_COMBO,6.175,CUSTOMER,1208763,5000198,50112,0.12,0.5,8,Summer,Sunday,32,197.6,0,weekend,32.0,August
bda44a08-b34c-4a7c-a3f1-bdddc7b1ff98,2023-08-06 01:28:00,2023-08-06 01:48:00,IEC_62196_T2_COMBO,14.943,CUSTOMER,1208763,5000198,50112,0.32,1.333333333,8,Summer,Sunday,59,881.637,1,weekend,59.0,August
7ab02596-7472-4f16-89d3-9f1339901d39,2023-08-06 05:42:00,2023-08-06 06:20:00,IEC_62196_T2_COMBO,27.225,CUSTOMER,1274948,5000199,50112,0.634166667,2.642361111,8,Summer,Sunday,110,2994.75,5,weekend,110.0,August
3f0884bc-db6a-414f-a167-30f1f9eaf3c1,2023-08-06 07:27:00,2023-08-06 08:05:00,IEC_62196_T2_COMBO,47.515,CUSTOMER,1064186,5000199,50112,0.636111111,2.650462963,8,Summer,Sunday,79,3753.685,7,weekend,79.0,August
9e46f5bd-0b68-400e-9ec9-c1fe142df63f,2023-08-06 07:29:00,2023-08-06 08:02:00,IEC_62196_T2_COMBO,24.274,CUSTOMER,1275225,5000196,50112,0.5575,2.322916667,8,Summer,Sunday,79,1917.646,7,weekend,79.0,August
9b5c75c0-d642-437d-a885-7f317599b293,2023-08-06 07:32:00,2023-08-06 08:01:00,IEC_62196_T2_COMBO,47.578,CUSTOMER,1275338,5000198,50112,0.496388889,2.068287037,8,Summer,Sunday,79,3758.662,7,weekend,78.99999999999999,August
e5aa8b6b-b9ac-4ebf-9b3f-ca597ba2580f,2023-08-06 08:09:00,2023-08-06 09:11:00,IEC_62196_T2_COMBO,62.17,CUSTOMER,1272244,5000199,50112,1.0475,4.364583333,8,Summer,Sunday,62,3854.54,8,weekend,62.0,August
3f3e59e5-1705-4e4f-a3e4-8b6500edae60,2023-08-06 08:53:00,2023-08-06 09:05:00,IEC_62196_T2_COMBO,8.845,CHARGE_CARD,34987631,5000195,50112,0.201944444,0.841435185,8,Summer,Sunday,35,309.575,8,weekend,34.99999999999999,August
7225d940-ae6b-4018-bc5b-ac5a7e010756,2023-08-06 08:59:00,2023-08-06 09:50:00,IEC_62196_T2_COMBO,53.546,CUSTOMER,1243966,5000198,50112,0.8525,3.552083333,8,Summer,Sunday,35,1874.11,8,weekend,35.0,August
0a31ab7a-f590-40ea-926d-c36097033696,2023-08-06 09:06:00,2023-08-06 10:19:00,IEC_62196_T2_COMBO,60.272,CUSTOMER,1245426,5000196,50112,1.2175,5.072916667,8,Summer,Sunday,35,2109.52,9,weekend,35.0,August
ac193651-5140-4d37-937f-fa6ae6cda88b,2023-08-06 09:09:00,2023-08-06 09:51:00,CHADEMO,23.541,CUSTOMER,1274680,5000194,50112,0.711666667,2.965277778,8,Summer,Sunday,35,823.935,9,weekend,35.0,August
9ff0ae8a-3748-49d6-954d-f974ae8e3b7f,2023-08-06 09:58:00,2023-08-06 10:41:00,IEC_62196_T2_COMBO,58.391,CUSTOMER,1246908,5000199,50112,0.712777778,2.969907407,8,Summer,Sunday,39,2277.249,9,weekend,39.0,August
1ddf1ca7-56c2-4b3b-87dc-744607a8f027,2023-08-06 10:09:00,2023-08-06 10:40:00,IEC_62196_T2_COMBO,49.312,CUSTOMER,1275266,5000198,50112,0.518333333,2.159722222,8,Summer,Sunday,39,1923.168,10,weekend,39.0,August
3522a1e1-1d68-4dc0-a4fe-57bd7a076eea,2023-08-06 10:30:00,2023-08-06 11:25:00,IEC_62196_T2_COMBO,41.133,CHARGE_CARD,34987631,5000195,50112,0.91,3.791666667,8,Summer,Sunday,38,1563.054,10,weekend,38.0,August
254b455d-2f74-4950-8742-fae4aca6acc7,2023-08-06 10:35:00,2023-08-06 11:23:00,IEC_62196_T2_COMBO,24.494,CUSTOMER,1208296,5000196,50112,0.791111111,3.296296296,8,Summer,Sunday,38,930.772,10,weekend,38.0,August
7dc70862-e1b0-48a6-88d6-3d07c626fee0,2023-08-06 10:48:00,2023-08-06 12:15:00,IEC_62196_T2,5.061,CUSTOMER,1202564,5000197,50112,1.448611111,6.03587963,8,Summer,Sunday,37,187.257,10,weekend,37.0,August
a4a0f0cc-ec04-4f34-8a92-b00f82813501,2023-08-06 10:57:00,2023-08-06 11:11:00,IEC_62196_T2_COMBO,16.649,CHARGE_CARD,14551032,5000198,50112,0.222222222,0.925925926,8,Summer,Sunday,37,616.013,10,weekend,37.0,August
24e27dbf-2878-4d02-be19-8b4f6548bda3,2023-08-06 11:20:00,2023-08-06 12:09:00,IEC_62196_T2_COMBO,51.932,CUSTOMER,1231682,5000199,50112,0.813888889,3.391203704,8,Summer,Sunday,32,1661.824,11,weekend,32.0,August
91a00ca8-a789-499a-a904-95e05b9bb82b,2023-08-06 11:53:00,2023-08-06 13:00:00,IEC_62196_T2_COMBO,16.347,CUSTOMER,1275472,5000198,50112,1.111666667,4.631944444,8,Summer,Sunday,32,523.104,11,weekend,32.0,August
2a275131-da63-4290-bd40-cc807c018ce3,2023-08-06 12:08:00,2023-08-06 13:07:00,IEC_62196_T2_COMBO,5.865,CUSTOMER,1274878,5000195,50112,0.993055556,4.137731481,8,Summer,Sunday,32,187.68,12,weekend,32.0,August
9223b43f-88c9-431c-b3a1-811c956aed0b,2023-08-06 12:16:00,2023-08-06 12:50:00,IEC_62196_T2_COMBO,47.731,ANONYMOUS,17402842,5000199,50112,0.559722222,2.332175926,8,Summer,Sunday,27,1288.737,12,weekend,27.0,August
35e8ff67-8918-4295-923b-c5910afe62b7,2023-08-06 13:18:00,2023-08-06 13:54:00,IEC_62196_T2_COMBO,28.063,CUSTOMER,1275505,5000197,50112,0.596388889,2.484953704,8,Summer,Sunday,29,813.827,13,weekend,29.0,August
4232fd9f-c0b5-4e19-bcdb-6a8e65fece91,2023-08-06 13:33:00,2023-08-06 13:46:00,IEC_62196_T2_COMBO,14.44,CUSTOMER,1228108,5000198,50112,0.213055556,0.887731481,8,Summer,Sunday,29,418.76,13,weekend,29.0,August
3d318251-7441-4472-807b-22a3889eab59,2023-08-06 14:14:00,2023-08-06 14:45:00,IEC_62196_T2_COMBO,16.5,CUSTOMER,1208763,5000199,50112,0.513888889,2.141203704,8,Summer,Sunday,25,412.5,14,weekend,25.0,August
81fa7c66-5894-4c66-a02b-e3ce5738778b,2023-08-06 14:49:00,2023-08-06 15:21:00,IEC_62196_T2_COMBO,52.345,CUSTOMER,1124108,5000199,50112,0.526944444,2.195601852,8,Summer,Sunday,29,1518.005,14,weekend,29.000000000000004,August
938d6817-8a4d-4716-9cd6-af88b8ac283b,2023-08-06 16:24:00,2023-08-06 16:50:00,IEC_62196_T2_COMBO,27.604,CHARGE_CARD,73535121,5000199,50112,0.442222222,1.842592593,8,Summer,Sunday,48,1324.992,16,weekend,48.0,August
889392fb-2cd5-406e-9166-3d852b210d04,2023-08-06 17:05:00,2023-08-06 17:30:00,IEC_62196_T2_COMBO,34.548,CUSTOMER,1275602,5000199,50112,0.420833333,1.753472222,8,Summer,Sunday,56,1934.688,17,weekend,56.0,August
832eef67-2007-4d18-8806-1317e5407047,2023-08-06 17:55:00,2023-08-06 18:31:00,IEC_62196_T2_COMBO,26.711,CUSTOMER,1275621,5000195,50112,0.603055556,2.512731481,8,Summer,Sunday,56,1495.816,17,weekend,56.00000000000001,August
4d1977ad-bc04-4b5d-82b9-0ff9073eed0d,2023-08-06 18:33:00,2023-08-06 19:09:00,IEC_62196_T2_COMBO,30.113,CUSTOMER,1237872,5000199,50112,0.594166667,2.475694444,8,Summer,Sunday,52,1565.876,18,weekend,52.0,August
0a46a5fc-f0b4-4207-be43-2d354b281f61,2023-08-06 18:35:00,2023-08-06 19:23:00,IEC_62196_T2_COMBO,37.974,CUSTOMER,1213853,5000197,50112,0.791666667,3.298611111,8,Summer,Sunday,52,1974.648,18,weekend,52.0,August
fca151e1-5f5e-4b7b-afff-6c5d96ff4a52,2023-08-06 19:32:00,2023-08-06 20:07:00,IEC_62196_T2_COMBO,34.205,ANONYMOUS,17418037,5000199,50112,0.583333333,2.430555556,8,Summer,Sunday,47,1607.635,19,weekend,47.0,August
46a3fd4b-eaaa-43f3-becb-e93f7dc8430e,2023-08-06 20:56:00,2023-08-06 21:24:00,CHADEMO,14.038,CUSTOMER,1174047,5000194,50112,0.463888889,1.93287037,8,Summer,Sunday,34,477.292,20,weekend,34.0,August
a7fe27c4-c4b3-4acc-a99a-acff3dc6157a,2023-08-06 21:10:00,2023-08-06 21:20:00,CHADEMO,7.464,CHARGE_CARD,30905773,5000196,50112,0.173055556,0.721064815,8,Summer,Sunday,34,253.776,21,weekend,34.0,August
